main-captions	MSRvid	2012test	0135	0.500	Um homem está pescando.	Um homem está se exercitando.
main-captions	MSRvid	2012test	0136	0.800	Um homem está levitando.	Um homem está falando.
main-captions	MSRvid	2012test	0138	0.600	Dois meninos estão dirigindo.	Duas baías estão dançando.
main-captions	MSRvid	2012test	0141	2.600	Um homem está montando em um cavalo.	Uma garota está montando um cavalo.
main-captions	MSRvid	2012test	0142	2.000	Um homem está andando de bicicleta.	Um macaco está andando de bicicleta.
main-captions	MSRvid	2012test	0143	2.200	Um homem está cortando batatas.	Uma mulher está descascando a batata.
main-captions	MSRvid	2012test	0144	2.400	Uma mulher está descascando uma batata.	Um homem está cortando batata.
main-captions	MSRvid	2012test	0145	3.600	Um homem está tocando um violão.	Someoen está tocando violão.
main-captions	MSRvid	2012test	0148	2.200	Uma mulher está cortando um alho -poró.	Uma mulher está cortando gengibre.
main-captions	MSRvid	2012test	0149	4.800	O homem cortou uma placa de papel.	Um homem está cortando uma placa de papel.
main-captions	MSRvid	2012test	0151	1.643	O homem está tocando o violão.	Um homem está tocando flauta.
main-captions	MSRvid	2012test	0152	1.750	Um homem está tocando piano.	O homem está tocando violino.
main-captions	MSRvid	2012test	0154	2.250	Uma mulher está cortando um pouco de carne.	Uma mulher está embalando um pouco de carne.
main-captions	MSRvid	2012test	0155	4.000	Um homem está tocando em seu teclado.	Um homem está tocando um piano de teclado.
main-captions	MSRvid	2012test	0157	4.800	A senhora cortou as cebolas verdes.	A senhora cortou uma cebola verde.
main-captions	MSRvid	2012test	0158	3.200	Alguém está sentando macarrão na água.	Uma mulher está fervendo macarrão na água.
main-captions	MSRvid	2012test	0160	4.000	Lionel Richie está dançando no teto.	Lionel Ritchie dança em pé no teto.
main-captions	MSRvid	2012test	0161	4.400	Um homem está tocando um piano.	Uma pessoa está tocando piano.
main-captions	MSRvid	2012test	0163	4.600	Uma mulher está jogando flauta.	Uma mulher toca em uma flauta.
main-captions	MSRvid	2012test	0164	3.800	Um menino está verificando um calendário.	Um menino está olhando para um calendário.
main-captions	MSRvid	2012test	0165	4.800	Uma mulher está cortando uma cebola.	Uma mulher está cortando cebolas.
main-captions	MSRvid	2012test	0166	4.857	Um homem está tocando violão.	Um homem toca um violão.
main-captions	MSRvid	2012test	0167	5.000	Uma mulher está usando uma máquina de costura.	Uma mulher está costurando em uma máquina.
main-captions	MSRvid	2012test	0168	2.533	Uma mulher está lançando panquecas.	Um chef de desenhos animados está lançando panquecas.
main-captions	MSRvid	2012test	0172	1.000	Um homem está correndo na estrada.	Um carro está dirigindo pela estrada.
main-captions	MSRvid	2012test	0175	1.000	Um homem está montando em um cavalo.	Um homem está falando em um telefone.
main-captions	MSRvid	2012test	0176	2.000	Um homem está andando de bicicleta.	Um homem está montando em um cavalo.
main-captions	MSRvid	2012test	0178	0.143	Uma mulher está dançando.	Um homem está comendo.
main-captions	MSRvid	2012test	0179	2.000	Um homem está tocando um piano.	Um homem está tocando uma flauta.
main-captions	MSRvid	2012test	0180	1.600	Um homem está tocando uma flauta.	Um homem está tocando um piano.
main-captions	MSRvid	2012test	0182	1.600	Um homem está girando.	Um homem está dançando.
main-captions	MSRvid	2012test	0184	3.400	Um macaco está balançando do membro para o membro.	Um macaco está balançando de árvore em árvore.
main-captions	MSRvid	2012test	0185	4.000	As pessoas saíram do trem.	As pessoas saíram do trem na estação.
main-captions	MSRvid	2012test	0187	4.800	Um cachorro está pulando em um trampolim.	Um cachorro salta em um trampolim.
main-captions	MSRvid	2012test	0188	2.500	Um menino está tocando um instrumento.	Um homem está interpretando uma trombeta.
main-captions	MSRvid	2012test	0190	1.750	Uma mulher toca violão.	Um homem canta e toca o violão.
main-captions	MSRvid	2012test	0191	1.000	Uma mulher está escolhendo uma lata.	Uma mulher está cortando um tomate.
main-captions	MSRvid	2012test	0192	5.000	Um homem está subindo uma corda.	Um homem sobe uma corda.
main-captions	MSRvid	2012test	0193	1.400	Um homem está levantando um carro.	Um homem está escalando uma parede.
main-captions	MSRvid	2012test	0195	4.000	Um homem e uma mulher estão dirigindo pela rua em um jipe.	Um homem e uma mulher estão dirigindo pela estrada em um veículo ao ar livre.
main-captions	MSRvid	2012test	0196	3.800	O homem sem camisa estava sentado em uma cadeira.	Um homem sem camisa está sentado em uma cadeira.
main-captions	MSRvid	2012test	0198	4.000	Duas mulheres estão lutando.	Duas mulheres estão lutando no chão.
main-captions	MSRvid	2012test	0199	4.000	O filhote jogou com uma bola de tênis azul.	Um filhote está jogando com uma bola de tênis.
main-captions	MSRvid	2012test	0200	4.800	Um kangroo está comendo alguma coisa.	Um canguru está comendo.
main-captions	MSRvid	2012test	0201	0.600	Um gato está tocando um piano.	Um homem está tocando um violão.
main-captions	MSRvid	2012test	0202	4.750	O homem cortou um pouco de tapete com uma faca.	Um homem está cortando um tapete com uma faca.
main-captions	MSRvid	2012test	0203	2.200	Uma mulher está montando uma scooter motorizada por uma estrada.	Um homem está montando uma scooter de motor.
main-captions	MSRvid	2012test	0204	3.000	Alguém está cortando um vegetal.	Alguém está cortando um tomate.
main-captions	MSRvid	2012test	0205	0.000	Uma mulher está dançando.	Um homem está falando.
main-captions	MSRvid	2012test	0207	2.200	Um cachorro lambe a baba de um bebê.	Um cachorro lambe um bebê.
main-captions	MSRvid	2012test	0208	0.400	Um homem está remar um barco.	Um homem está cortando um tomate.
main-captions	MSRvid	2012test	0210	4.800	Um homem corta as batatas.	Um homem corta as batatas.
main-captions	MSRvid	2012test	0212	4.800	Uma mulher está cortando o alho.	A mulher está cubando o alho.
main-captions	MSRvid	2012test	0214	3.800	um animal corre em círculos.	Um esquilo corre em círculos.
main-captions	MSRvid	2012test	0215	3.000	Um homem está andando lentamente através de uma ponte de corda.	Um menino está atravessando uma ponte.
main-captions	MSRvid	2012test	0216	4.000	Um homem está tocando violão.	Um homem sentado em uma sala está tocando violão.
main-captions	MSRvid	2012test	0217	5.000	Um homem toca a flauta.	Um homem está tocando uma flauta.
main-captions	MSRvid	2012test	0221	3.800	Uma mulher quebra dois ovos em uma tigela de vidro.	Uma mulher está quebrando um ovo em uma tigela.
main-captions	MSRvid	2012test	0223	3.000	Um homem está cortando um peixe.	Um homem estripa um peixe.
main-captions	MSRvid	2012test	0224	4.400	Dois homens estão embalando malas no porta -malas de um carro.	Os homens estão colocando malas no porta -malas do carro.
main-captions	MSRvid	2012test	0226	3.800	Um homem derrama óleo em alguns tomatos.	O homem derramou óleo nos tomates cortados.
main-captions	MSRvid	2012test	0227	3.000	Um homem está cortando algo.	Um homem está cortando um pão.
main-captions	MSRvid	2012test	0230	0.667	Um homem está remando uma canoa.	Um homem está tocando uma harpa.
main-captions	MSRvid	2012test	0231	4.000	Um homem e uma mulher estão andando juntos pela floresta.	Um homem e uma mulher estão andando de braço através de uma área arborizada.
main-captions	MSRvid	2012test	0233	3.750	A mulher pegou o canguru.	Uma mulher pega um canguru bebê.
main-captions	MSRvid	2012test	0234	4.133	Os peixes estão nadando.	Um peixe está nadando.
main-captions	MSRvid	2012test	0235	4.000	Duas mulheres misturam algo em um processador de alimentos.	Duas mulheres fazem algo no liquidificador.
main-captions	MSRvid	2012test	0237	3.600	Uma pessoa está surfando uma grande onda.	uma pessoa está surfando.
main-captions	MSRvid	2012test	0238	1.200	Um homem está tocando um violão.	Um homem está esfaqueando um alvo.
main-captions	MSRvid	2012test	0239	1.600	Um homem está tocando uma flauta em uma banda.	Um homem está tocando um violão.
main-captions	MSRvid	2012test	0240	4.000	O homem espalhou manteiga no pedaço de pão.	Um homem está espalhando manteiga no pão.
main-captions	MSRvid	2012test	0241	4.000	Uma pessoa está fervendo macarrão.	Uma mulher está fervendo macarrão na água.
main-captions	MSRvid	2012test	0243	3.200	Um grupo de pessoas dançam em uma colina.	Um grupo de pessoas está dançando.
main-captions	MSRvid	2012test	0245	1.000	Um homem está dançando lá fora.	Um homem está tocando flauta.
main-captions	MSRvid	2012test	0246	1.000	Uma mulher está alimentando um homem.	Uma mulher está misturando carne.
main-captions	MSRvid	2012test	0247	0.600	Um homem está colocando uma panela em um forno.	Uma mulher está cortando uma cebola.
main-captions	MSRvid	2012test	0249	0.400	Uma mulher está sentada em uma mesa.	Uma mulher está montando um burro.
main-captions	MSRvid	2012test	0250	3.400	Medics transportam um paciente em uma maca.	Um médico apressa um paciente em uma maca.
main-captions	MSRvid	2012test	0252	3.600	Uma mulher está tocando uma flauta no palco.	A mulher está tocando flauta.
main-captions	MSRvid	2012test	0254	3.000	Dois pandas bebês estão brincando.	Dois pandas estão deitados juntos.
main-captions	MSRvid	2012test	0256	4.000	Um bebê está rindo.	Um bebê está rindo e rindo.
main-captions	MSRvid	2012test	0257	1.200	Um homem está tocando um violão.	Um menino está tocando um piano.
main-captions	MSRvid	2012test	0259	0.600	Um homem está dobrando papel.	Uma mulher está cortando uma pimenta.
main-captions	MSRvid	2012test	0260	1.600	Três mulheres estão dançando.	O homem está dançando.
main-captions	MSRvid	2012test	0262	2.600	Os gatos estão brincando um com o outro.	Dois gatos estão lutando entre si.
main-captions	MSRvid	2012test	0263	3.600	uma pessoa está escrevendo.	Uma pessoa está escrevendo com um lápis.
main-captions	MSRvid	2012test	0267	3.500	Um homem está correndo.	Um homem está correndo por uma estrada.
main-captions	MSRvid	2012test	0268	3.765	A mulher está rolando massa.	Uma mulher está florescendo e rolando massa.
main-captions	MSRvid	2012test	0269	2.750	Uma mulher está adicionando especiarias em uma carne.	A mulher está adicionando açúcar à carne.
main-captions	MSRvid	2012test	0270	2.250	Uma mulher está adicionando óleo em peixes.	Uma mulher está derramando água em peixe.
main-captions	MSRvid	2012test	0271	2.750	Um garoto está segurando um violão.	Um menino está tocando um violão.
main-captions	MSRvid	2012test	0272	3.800	Uma chita está correndo.	Uma gueparda está atravessando um campo.
main-captions	MSRvid	2012test	0273	4.800	O homem está comendo pizza.	Um homem está comendo uma fatia de pizza.
main-captions	MSRvid	2012test	0274	3.600	Um orangotango está montando um ônibus.	Um macaco está andando em um ônibus.
main-captions	MSRvid	2012test	0275	1.200	Um homem e uma mulher conversam em um restaurante.	Um homem e uma mulher estão andando de bicicleta.
main-captions	MSRvid	2012test	0277	0.400	Um homem está tocando um violão.	Um homem está limpando uma porta de vidro.
main-captions	MSRvid	2012test	0278	2.400	Uma garota está cantando e tocando um violão.	Um jovem está cantando enquanto toca violão.
main-captions	MSRvid	2012test	0282	3.941	Uma garota está se comunicando com a linguagem de sinais.	Uma jovem está usando a linguagem de sinais.
main-captions	MSRvid	2012test	0283	0.500	Uma mulher está fazendo exercícios de peso.	Uma mulher está fazendo o cabelo.
main-captions	MSRvid	2012test	0284	3.750	Um homem está entrando em um carro.	Um homem idoso está entrando em um carro vermelho.
main-captions	MSRvid	2012test	0285	4.000	Uma grande bola verde derruba uma batata.	Uma grande bola verde atinge uma batata.
main-captions	MSRvid	2012test	0287	3.000	Um gato está jogando teclados.	Um gato está tocando um piano.
main-captions	MSRvid	2012test	0288	4.200	Dois cães nadam em uma piscina.	Os cães estão nadando em uma piscina.
main-captions	MSRvid	2012test	0290	2.000	O homem usou um helicóptero para cortar a cebola.	O homem usou uma máquina para cortar uma batata.
main-captions	MSRvid	2012test	0291	5.000	Uma mulher corta o tofu.	Uma mulher está cortando o tofu.
main-captions	MSRvid	2012test	0292	3.000	Um rebanho de veados está atravessando a rua.	Um rebanho de caribu está atravessando uma estrada.
main-captions	MSRvid	2012test	0293	3.800	A pessoa está montando o cavalo.	Um homem está montando um cavalo.
main-captions	MSRvid	2012test	0294	0.000	alguém está alimentando um animal.	Alguém está tocando um piano.
main-captions	MSRvid	2012test	0295	0.000	Alguém está cortando a Tortila.	Alguém está montando um cavalo.
main-captions	MSRvid	2012test	0296	0.250	Alguém está misturando ingredientes.	Alguém está costurando coisas.
main-captions	MSRvid	2012test	0297	4.000	Um galo bica em um rato morto.	Uma galinha está bicando em um rato morto.
main-captions	MSRvid	2012test	0298	3.250	Uma mulher segura um canguru.	Uma mulher está pegando um canguru.
main-captions	MSRvid	2012test	0299	0.750	Um homem está brincando com sapos	Um gato está brincando com uma câmera.
main-captions	MSRvid	2012test	0300	1.500	Dois homens estão falando.	Dois homens estão tocando violão.
main-captions	MSRvid	2012test	0303	3.500	Um homem espalha manteiga em um grande pedaço de pão.	Um homem está manchando manteiga em uma fatia de pão de alho.
main-captions	MSRvid	2012test	0304	3.000	Um homem está correndo em um fio alto.	Um homem está correndo em corda.
main-captions	MSRvid	2012test	0307	0.200	Um homem está cortando um gramado.	Uma mulher está cortando um limão.
main-captions	MSRvid	2012test	0309	0.800	Um homem está abrindo uma porta.	Um homem está tocando um violão.
main-captions	MSRvid	2012test	0311	4.200	Um homem está cortando uma batata em pedaços.	Um homem está cortando uma batata.
main-captions	MSRvid	2012test	0312	3.800	A mulher está cortando o polvo cozido.	Uma mulher está cortando o polvo.
main-captions	MSRvid	2012test	0314	0.400	Um homem está socando as pranchas.	Um cachorro está passando pela água.
main-captions	MSRvid	2012test	0316	0.800	Um homem está dançando.	Um homem está comendo pão.
main-captions	MSRvid	2012test	0317	1.200	Alguém está tocando um piano.	Um homem está tocando um violão.
main-captions	MSRvid	2012test	0318	2.800	Duas raposas estão comendo de um prato em um pátio de tijolos.	As raposas estão comendo de um prato.
main-captions	MSRvid	2012test	0319	3.200	Um garoto está tocando uma placa-chave.	Um menino está tocando piano.
main-captions	MSRvid	2012test	0320	5.000	Uma pessoa toca um teclado.	Alguém está tocando um teclado.
main-captions	MSRvid	2012test	0322	0.000	Um homem está atirando em uma arma.	Um homem está cuspindo.
main-captions	MSRvid	2012test	0323	1.000	Alguém está cortando uma cebola.	Someoen está descascando uma batata.
main-captions	MSRvid	2012test	0325	0.000	Um homem está nadando.	Uma mulher está cortando carne.
main-captions	MSRvid	2012test	0327	3.750	Um homem está tocando violão.	Um homem toca um violão.
main-captions	MSRvid	2012test	0328	0.400	Uma mulher está cortando uma abóbora.	Uma mulher está montando um elefante.
main-captions	MSRvid	2012test	0329	0.400	Uma mulher está dançando.	Uma mulher está amassando a massa.
main-captions	MSRvid	2012test	0331	0.600	Uma mulher está quebrando ovos em uma tigela.	Uma mulher está colocando espetos em uma prateleira.
main-captions	MSRvid	2012test	0332	4.000	Um carro está se movendo por uma estrada.	Um carro está dirigindo pela estrada.
main-captions	MSRvid	2012test	0334	0.400	Alguém está lubrificando uma panela.	Smeone está deitado.
main-captions	MSRvid	2012test	0335	0.400	Um homem está tocando violão.	Um homem está drenando macarrão.
main-captions	MSRvid	2012test	0336	0.400	Uma mulher está bebendo vodka.	Uma mulher está se exercitando.
main-captions	MSRvid	2012test	0339	4.800	Uma mulher está cortando carne em pedaços.	Uma mulher está cortando um pouco de carne.
main-captions	MSRvid	2012test	0342	0.600	Um homem está enxaguando um bife.	Um homem está tocando um violão.
main-captions	MSRvid	2012test	0344	0.800	Um homem está vendendo itens.	Um homem está limpando a casa.
main-captions	MSRvid	2012test	0347	3.200	Um homem está pulando uma parede.	Um homem pula em uma parede curta.
main-captions	MSRvid	2012test	0348	3.200	Os corredores correm em torno de uma pista.	Os corredores competem em uma corrida.
main-captions	MSRvid	2012test	0349	0.600	Um homem está chutando uma bola de futebol.	Um homem está misturando uma tigela.
main-captions	MSRvid	2012test	0350	0.600	Uma mulher está fritando alguma coisa.	Uma mulher está montando um cavalo.
main-captions	MSRvid	2012test	0351	0.000	Um gato está lambendo um otário.	Uma mulher está cortando o pepino.
main-captions	MSRvid	2012test	0352	1.400	Uma mulher está dançando por um incêndio.	Uma mulher está tomando banho.
main-captions	MSRvid	2012test	0355	2.200	O homem está cortando um peixe aberto.	Um homem está cortando uma batata.
main-captions	MSRvid	2012test	0357	3.600	A manteiga está derretendo em uma panela.	Um homem está derretendo manteiga em uma panela.
main-captions	MSRvid	2012test	0359	3.111	Três meninos estão dançando.	As crianças estão dançando.
main-captions	MSRvid	2012test	0360	0.600	Uma mulher está jogando um jogo com um homem.	Um homem está tocando piano.
main-captions	MSRvid	2012test	0361	0.400	O homem está dirigindo um carro branco.	Um homem está dando uma entrevista.
main-captions	MSRvid	2012test	0365	4.250	Um homem dirigia seu carro.	Um homem está dirigindo um carro.
main-captions	MSRvid	2012test	0366	3.000	Um carro apóia um espaço.	Um carro está afastando de uma pista bloqueada.
main-captions	MSRvid	2012test	0368	5.000	Um homem coloca um pouco de queijo em uma pizza.	O homem borrifou queijo na pizza.
main-captions	MSRvid	2012test	0369	5.000	O garoto está tocando piano.	Um menino toca um piano.
main-captions	MSRvid	2012test	0371	3.750	O homem tocou seu violão.	Um homem está tocando um violão.
main-captions	MSRvid	2012test	0373	0.200	Um homem está montando um cavalo.	Um homem está tocando um teclado.
main-captions	MSRvid	2012test	0374	0.400	Um homem está andando em uma corda.	Um homem está montando um Mo-Pad.
main-captions	MSRvid	2012test	0376	1.286	Uma garota está tocando uma flauta.	Uma banda está tocando em um palco.
main-captions	MSRvid	2012test	0377	4.600	As pessoas saem de um trem.	Um grupo de pessoas sai de um trem.
main-captions	MSRvid	2012test	0378	0.600	Uma mulher está costurando em uma máquina.	Uma mulher está embalando um pouco de carne.
main-captions	MSRvid	2012test	0379	2.000	Um cachorro está olhando para a piscina.	Um cachorro está andando em torno de uma piscina.
main-captions	MSRvid	2012test	0380	5.000	Um homem está manteve um pedaço de pão.	Um homem está aplicando manteiga no pão.
main-captions	MSRvid	2012test	0382	1.800	Um homem está cortando tomates em pedaços.	Uma mulher está cortando alguns vegetais.
main-captions	MSRvid	2012test	0384	2.400	Três adolescentes dançaram na sala.	Algumas adolescentes estão dançando para a câmera.
main-captions	MSRvid	2012test	0385	2.400	Um leão está andando.	Um leão está andando em uma caneta.
